
***begin of header***
date&time [local time];type;PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];CalPM10;CalPM4;CalPM2.5;CalPM1;T-fact;T-out [°C];T-aerosol[°C];rH [%];status;date&time [UTC];longitude;lattitude;height [m];serial-no;time-resolution;software-version;cell-no;last calibration [local time]
2020-08-17 08:35:00;measure;1,7;1,7;1,7;1,7;1,1;1,2;1,2;1,2;1,0;21,4;29,3;33,7;800,0;2020-08-17 06:34:10;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:40:00;measure;1,8;1,8;1,2;1,2;1,1;1,2;1,2;1,2;1,0;21,5;29,3;33,6;800,0;2020-08-17 06:38:10;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:45:00;measure;1,8;1,8;1,8;1,8;1,1;1,2;1,2;1,2;1,0;22,0;29,3;33,7;800,0;2020-08-17 06:42:10;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:50:00;measure;2,6;2,6;1,4;1,3;1,1;1,2;1,2;1,2;1,0;21,8;29,4;33,6;800,0;2020-08-17 06:46:10;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:55:00;measure;2,6;2,6;2,0;1,6;1,1;1,2;1,2;1,2;1,0;21,9;29,4;33,6;800,0;2020-08-17 06:54:11;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:00:00;measure;2,7;2,7;2,1;2,1;1,1;1,2;1,2;1,2;1,0;21,7;29,5;33,8;800,0;2020-08-17 06:58:11;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:05:00;measure;2,9;2,9;2,3;2,1;1,1;1,2;1,2;1,2;1,0;21,5;29,4;34,7;800,0;2020-08-17 07:02:11;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:10:00;measure;4,3;4,3;3,5;3,4;1,1;1,2;1,2;1,2;1,0;20,9;29,2;35,7;800,0;2020-08-17 07:06:11;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:15:00;measure;2,8;2,7;2,7;2,7;1,1;1,2;1,2;1,2;1,0;20,4;28,9;36,7;800,0;2020-08-17 07:14:11;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:20:00;measure;2,0;2,0;0,9;0,9;1,1;1,2;1,2;1,2;1,0;20,8;28,7;37,5;800,0;2020-08-17 07:18:11;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:25:00;measure;0,4;0,4;0,0;0,0;1,1;1,2;1,2;1,2;1,0;20,7;28,5;37,8;800,0;2020-08-17 07:22:12;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:30:00;measure;0,0;0,0;0,0;0,0;1,1;1,2;1,2;1,2;1,0;20,7;28,3;37,8;800,0;2020-08-17 07:26:12;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:35:00;measure;0,0;0,0;0,0;0,0;1,1;1,2;1,2;1,2;1,0;21,0;28,1;37,7;800,0;2020-08-17 07:34:12;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:40:00;measure;0,0;0,0;0,0;0,0;1,1;1,2;1,2;1,2;1,0;20,9;28,1;39,0;800,0;2020-08-17 07:38:12;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:45:00;measure;0,0;0,0;0,0;0,0;1,1;1,2;1,2;1,2;1,0;21,1;28,1;38,8;800,0;2020-08-17 07:42:12;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:50:00;measure;0,0;0,0;0,0;0,0;1,1;1,2;1,2;1,2;1,0;21,2;28,0;38,9;800,8;2020-08-17 07:46:12;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:55:00;measure;0,0;0,0;0,0;0,0;1,1;1,2;1,2;1,2;1,0;21,0;28,0;39,0;801,0;2020-08-17 07:54:13;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 10:00:00;measure;0,0;0,0;0,0;0,0;1,1;1,2;1,2;1,2;1,0;20,9;27,9;38,9;800,3;2020-08-17 07:58:13;E10,907475;N48,308163;H533,6;SN17023;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
