***begin of header***
date&time [local time];serial-no;type;PM10 [ug/m3];PM2,5 [ug/m3];PM1 [ug/m3];0,35 [um];0,46 [um];0,66 [um];1,0 [um];1,3 [um];1,7 [um];2,3 [um];3,0 [um];4,0 [um];5,2 [um];6,5 [um];8,0 [um];10 [um];12 [um];14 [um];16 [um];18 [um];20 [um];22 [um];25 [um];28 [um];31 [um];34 [um];37 [um];serial-OPC;T-out [°C];T-aerosol [°C];rH [%];date&time [UTC];longitude [°];latitude [°];height [m];time-resolution [s];software-version;last calibration [local time];configuration version
***end of header***

2019-07-07 11:03:52;SN19011;measure;1,66;1,24;0,61;303;38;17;4;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,6;30,6;21,1;2019-07-07 09:03:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:04:52;SN19011;measure;1,04;0,94;0,54;292;23;12;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,6;30,6;21,1;2019-07-07 09:04:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:05:52;SN19011;measure;2,67;1,82;0,74;295;30;21;9;10;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:05:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:06:52;SN19011;measure;2,03;1,37;0,68;297;34;19;6;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:06:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:07:52;SN19011;measure;1,30;1,15;0,55;287;28;6;2;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:07:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:08:52;SN19011;measure;2,54;1,11;0,57;287;27;12;4;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:08:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:09:52;SN19011;measure;1,41;1,18;0,60;262;33;17;8;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:09:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:10:52;SN19011;measure;1,76;1,20;0,52;287;34;12;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:10:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:11:52;SN19011;measure;1,68;1,40;0,61;269;29;12;10;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:11:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:12:52;SN19011;measure;1,65;1,34;0,63;279;34;19;5;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:12:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:13:52;SN19011;measure;1,63;1,49;0,74;314;33;18;8;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:13:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:14:52;SN19011;measure;1,69;1,39;0,70;309;33;25;7;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:14:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:15:52;SN19011;measure;1,35;1,26;0,70;308;36;16;8;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:15:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:16:52;SN19011;measure;1,49;1,25;0,63;297;28;17;6;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:16:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:17:52;SN19011;measure;1,94;1,29;0,58;269;33;17;5;5;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:17:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:18:52;SN19011;measure;1,49;1,37;0,69;317;34;19;7;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:18:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:19:52;SN19011;measure;0,82;0,80;0,57;315;28;19;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:19:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:20:52;SN19011;measure;1,18;1,00;0,58;301;38;14;3;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:20:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:21:52;SN19011;measure;1,00;0,90;0,48;273;22;10;5;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:21:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:22:52;SN19011;measure;0,73;0,71;0,47;278;28;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:22:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:23:52;SN19011;measure;1,19;1,00;0,58;296;29;16;5;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:23:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:24:52;SN19011;measure;1,40;1,27;0,63;290;31;8;7;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:24:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:25:52;SN19011;measure;1,27;1,03;0,54;267;20;11;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:25:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:26:52;SN19011;measure;1,43;1,33;0,67;272;27;10;8;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;21,0;2019-07-07 09:26:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:27:52;SN19011;measure;1,86;1,42;0,67;306;29;16;4;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:27:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:28:52;SN19011;measure;1,72;1,39;0,61;286;33;15;2;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:28:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:29:52;SN19011;measure;1,69;1,13;0,58;250;20;24;4;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:29:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:30:52;SN19011;measure;0,76;0,74;0,52;260;37;13;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:30:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:31:52;SN19011;measure;0,84;0,81;0,52;289;27;12;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:31:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:32:52;SN19011;measure;0,89;0,80;0,45;262;20;13;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:32:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:33:52;SN19011;measure;1,02;0,94;0,57;302;34;13;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:33:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:34:52;SN19011;measure;1,44;1,29;0,65;308;29;16;4;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:34:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:35:52;SN19011;measure;0,94;0,88;0,59;261;38;20;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:35:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:36:52;SN19011;measure;1,35;1,21;0,64;281;33;18;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:36:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:37:52;SN19011;measure;2,33;1,56;0,63;303;28;17;6;3;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:37:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:38:52;SN19011;measure;1,18;1,08;0,57;282;31;12;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:38:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:39:52;SN19011;measure;0,74;0,70;0,49;248;37;11;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:39:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:40:52;SN19011;measure;1,01;0,94;0,54;269;26;14;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:40:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:41:52;SN19011;measure;2,07;1,31;0,59;263;31;18;5;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:41:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:42:52;SN19011;measure;2,14;1,45;0,56;271;36;11;4;7;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:42:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:43:52;SN19011;measure;1,23;1,14;0,60;260;33;14;8;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:43:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:44:52;SN19011;measure;2,53;1,16;0,61;280;34;16;7;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,9;2019-07-07 09:44:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:45:52;SN19011;measure;2,01;1,57;0,63;270;20;20;9;8;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:45:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:46:52;SN19011;measure;1,55;1,21;0,51;282;20;18;1;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:46:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:47:52;SN19011;measure;1,42;1,16;0,60;278;36;17;5;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:47:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:48:52;SN19011;measure;2,23;1,46;0,61;272;32;14;6;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:48:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:49:52;SN19011;measure;1,20;1,07;0,58;303;28;8;7;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:49:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:50:52;SN19011;measure;1,18;1,08;0,59;306;31;11;4;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:50:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:51:52;SN19011;measure;1,43;1,27;0,62;262;31;13;7;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:51:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:52:52;SN19011;measure;1,20;0,98;0,53;273;19;12;6;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:52:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:53:52;SN19011;measure;1,78;1,46;0,68;286;40;17;8;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:53:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:54:52;SN19011;measure;2,98;1,63;0,64;273;40;15;3;9;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:54:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:55:52;SN19011;measure;1,24;1,16;0,64;274;36;15;4;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:55:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:56:52;SN19011;measure;1,51;1,26;0,66;297;32;17;6;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:56:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:57:52;SN19011;measure;1,95;1,58;0,66;281;30;17;5;7;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 09:57:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:58:52;SN19011;measure;1,58;1,45;0,75;289;29;21;10;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:58:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 11:59:52;SN19011;measure;4,00;1,22;0,60;264;34;17;2;7;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,8;2019-07-07 09:59:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:00:52;SN19011;measure;6,05;1,17;0,58;303;26;10;1;4;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:00:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:01:52;SN19011;measure;0,90;0,87;0,55;269;23;12;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:01:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:02:52;SN19011;measure;1,34;1,20;0,61;290;27;11;9;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:02:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:03:52;SN19011;measure;1,31;1,08;0,55;277;22;12;7;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:03:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:04:52;SN19011;measure;1,77;1,38;0,59;291;29;15;2;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:04:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:05:52;SN19011;measure;1,29;1,19;0,65;272;38;12;12;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:05:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:06:52;SN19011;measure;1,10;1,03;0,60;261;29;14;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:06:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:07:52;SN19011;measure;1,87;1,26;0,67;266;25;25;5;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:07:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:08:52;SN19011;measure;1,09;1,02;0,58;263;29;16;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:08:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:09:52;SN19011;measure;1,30;1,15;0,58;262;28;13;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:09:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:10:52;SN19011;measure;1,16;1,06;0,59;276;29;14;7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:10:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:11:52;SN19011;measure;1,59;1,45;0,71;282;29;19;5;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:11:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:12:52;SN19011;measure;1,34;1,19;0,57;257;28;10;6;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:12:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:13:52;SN19011;measure;1,13;1,08;0,64;264;33;19;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:13:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:14:52;SN19011;measure;1,72;1,08;0,51;241;30;13;2;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:14:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:15:52;SN19011;measure;0,77;0,75;0,55;251;31;22;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,7;30,7;20,7;2019-07-07 10:15:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:16:52;SN19011;measure;1,32;1,10;0,56;266;27;15;7;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,8;30,8;20,7;2019-07-07 10:16:52;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:17:53;SN19011;measure;2,36;1,55;0,61;248;24;15;11;7;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,8;30,8;20,6;2019-07-07 10:17:53;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:18:53;SN19011;measure;2,51;1,13;0,63;320;41;17;4;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,8;30,8;20,6;2019-07-07 10:18:53;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:19:53;SN19011;measure;1,34;1,26;0,67;254;33;19;11;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,8;30,8;20,6;2019-07-07 10:19:53;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:20:53;SN19011;measure;1,85;1,39;0,58;269;21;13;5;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,8;30,8;20,6;2019-07-07 10:20:53;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:21:53;SN19011;measure;1,47;1,33;0,68;254;38;22;1;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,8;30,8;20,6;2019-07-07 10:21:53;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:22:53;SN19011;measure;1,73;1,36;0,68;302;35;15;9;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,8;30,8;20,6;2019-07-07 10:22:53;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:23:53;SN19011;measure;1,18;1,08;0,56;243;26;17;9;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,8;30,8;20,6;2019-07-07 10:23:53;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:24:53;SN19011;measure;1,09;0,90;0,48;253;33;7;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,8;30,8;20,5;2019-07-07 10:24:53;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:25:53;SN19011;measure;1,66;1,44;0,60;277;29;14;7;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,8;30,8;20,5;2019-07-07 10:25:53;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:26:53;SN19011;measure;1,35;1,22;0,66;292;30;21;9;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,8;30,8;20,6;2019-07-07 10:26:53;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
2019-07-07 12:27:53;SN19011;measure;1,78;1,49;0,72;264;37;22;9;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177340907;30,8;30,8;20,6;2019-07-07 10:27:53;E10,896997;N48,335743;H587;60;SW V3-1 (2019-07-03);2019-06-11 14:16:04;original set-up
