
***begin of header***
date&time [local time];type;PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];CalPM10;CalPM4;CalPM2.5;CalPM1;T-fact;T-out [°C];T-aerosol[°C];rH [%];status;date&time [UTC];longitude;lattitude;height [m];serial-no;time-resolution;software-version;cell-no;last calibration [local time]
2020-08-16 08:35:00;measure;13,4;13,0;11,9;11,1;1,1;1,2;1,1;1,1;0,8;31,0;35,3;35,5;801,0;2020-08-16 06:34:34;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 08:40:00;measure;15,9;15,2;13,9;12,7;1,1;1,2;1,1;1,1;0,8;31,7;36,2;34,3;801,0;2020-08-16 06:39:34;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 08:45:00;measure;18,9;17,8;15,9;14,5;1,1;1,2;1,1;1,1;0,8;32,1;37,2;33,1;801,0;2020-08-16 06:44:34;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 08:50:00;measure;21,8;20,3;17,8;16,2;1,1;1,2;1,1;1,1;0,8;32,0;38,0;32,2;801,0;2020-08-16 06:49:35;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 08:55:00;measure;24,3;22,5;19,8;18,0;1,1;1,2;1,1;1,1;0,8;32,1;38,7;30,7;801,0;2020-08-16 06:54:35;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 09:00:00;measure;26,8;24,7;21,6;19,6;1,1;1,2;1,1;1,1;0,8;31,8;39,4;29,7;800,7;2020-08-16 06:59:35;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 09:05:00;measure;29,3;26,8;23,3;21,0;1,1;1,2;1,1;1,1;0,8;31,2;40,0;28,9;800,3;2020-08-16 07:04:35;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 09:10:00;measure;31,6;28,5;24,6;22,2;1,1;1,2;1,1;1,1;0,8;31,7;40,6;28,3;800,0;2020-08-16 07:09:35;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 09:15:00;measure;33,4;30,0;25,9;23,3;1,1;1,2;1,1;1,1;0,8;31,2;41,2;27,4;800,0;2020-08-16 07:14:36;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 09:20:00;measure;34,7;30,9;26,6;24,0;1,1;1,2;1,1;1,1;0,8;32,3;41,7;27,4;800,0;2020-08-16 07:19:36;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 09:25:00;measure;35,7;31,5;27,1;24,5;1,1;1,2;1,1;1,1;0,8;32,2;42,3;26,2;800,0;2020-08-16 07:24:36;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 09:30:00;measure;37,0;32,8;28,3;25,6;1,1;1,2;1,1;1,1;0,8;32,5;42,7;25,8;800,0;2020-08-16 07:29:37;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 09:35:00;measure;37,9;33,6;29,0;26,0;1,1;1,2;1,1;1,1;0,8;32,7;43,1;25,4;800,0;2020-08-16 07:34:37;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 09:40:00;measure;38,6;34,3;29,6;26,6;1,1;1,2;1,1;1,1;0,8;32,9;43,5;24,8;800,0;2020-08-16 07:39:38;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 09:45:00;measure;39,5;35,2;30,3;27,2;1,1;1,2;1,1;1,1;0,8;32,5;43,6;24,4;800,0;2020-08-16 07:44:38;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 09:50:00;measure;40,2;35,8;31,0;27,8;1,1;1,2;1,1;1,1;0,8;32,8;44,0;24,1;800,0;2020-08-16 07:49:39;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 09:55:00;measure;40,8;36,3;31,4;28,1;1,1;1,2;1,1;1,1;0,8;33,5;44,2;24,1;800,0;2020-08-16 07:54:39;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 10:00:00;measure;41,3;36,9;32,0;28,5;1,1;1,2;1,1;1,1;0,8;34,0;44,5;23,9;800,0;2020-08-16 07:59:40;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 10:05:00;measure;41,8;37,3;32,3;28,8;1,1;1,2;1,1;1,1;0,8;32,9;44,7;23,3;800,0;2020-08-16 08:04:41;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 10:10:00;measure;42,0;37,5;32,5;29,1;1,1;1,2;1,1;1,1;0,8;33,1;44,8;23,7;800,0;2020-08-16 08:09:42;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 10:15:00;measure;42,6;38,0;33,0;29,4;1,1;1,2;1,1;1,1;0,8;33,1;44,8;23,7;800,0;2020-08-16 08:14:42;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 10:20:00;measure;43,3;38,6;33,4;29,9;1,1;1,2;1,1;1,1;0,8;34,5;45,0;23,8;800,0;2020-08-16 08:19:43;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 10:25:00;measure;43,7;39,0;33,8;30,3;1,1;1,2;1,1;1,1;0,8;33,8;45,1;23,1;800,0;2020-08-16 08:24:44;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 10:30:00;measure;44,0;39,2;34,0;30,5;1,1;1,2;1,1;1,1;0,8;33,9;45,1;23,4;800,0;2020-08-16 08:29:45;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 10:35:00;measure;44,1;39,4;34,1;30,6;1,1;1,2;1,1;1,1;0,8;34,0;45,2;23,4;800,0;2020-08-16 08:34:45;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 10:40:00;measure;44,5;39,7;34,3;30,9;1,1;1,2;1,1;1,1;0,8;33,7;45,2;22,8;800,0;2020-08-16 08:39:46;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 10:45:00;measure;45,0;39,7;34,3;30,9;1,1;1,2;1,1;1,1;0,8;33,5;45,0;22,9;800,0;2020-08-16 08:44:47;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 10:50:00;measure;45,5;40,2;34,4;30,9;1,1;1,2;1,1;1,1;0,8;33,4;44,9;23,1;800,0;2020-08-16 08:49:48;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 10:55:00;measure;45,3;40,3;34,4;30,9;1,1;1,2;1,1;1,1;0,8;32,9;44,5;23,7;800,0;2020-08-16 08:54:48;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 11:00:00;measure;44,4;39,6;33,8;30,3;1,1;1,2;1,1;1,1;0,8;32,1;44,1;23,5;800,0;2020-08-16 08:59:48;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 11:05:00;measure;43,6;38,9;33,0;29,3;1,1;1,2;1,1;1,1;0,8;32,0;43,7;24,2;800,0;2020-08-16 09:04:49;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 11:10:00;measure;42,7;38,2;32,8;29,3;1,1;1,2;1,1;1,1;0,8;31,5;43,3;24,6;800,0;2020-08-16 09:09:49;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 11:15:00;measure;42,0;37,6;32,2;28,8;1,1;1,2;1,1;1,1;0,8;31,3;42,8;24,9;800,0;2020-08-16 09:14:49;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 11:20:00;measure;41,0;36,7;31,3;28,2;1,1;1,2;1,1;1,1;0,8;31,3;42,4;25,5;800,0;2020-08-16 09:19:49;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 11:25:00;measure;39,5;35,2;29,9;27,0;1,1;1,2;1,1;1,1;0,8;31,0;42,0;25,8;800,0;2020-08-16 09:24:49;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 11:30:00;measure;38,1;34,0;28,8;26,0;1,1;1,2;1,1;1,1;0,8;30,9;41,6;26,3;800,0;2020-08-16 09:29:50;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 11:35:00;measure;37,0;32,9;28,1;25,4;1,1;1,2;1,1;1,1;0,8;30,6;41,2;26,2;800,0;2020-08-16 09:34:50;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 11:40:00;measure;35,6;31,6;27,2;24,6;1,1;1,2;1,1;1,1;0,8;30,6;41,0;26,8;800,0;2020-08-16 09:39:50;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 11:45:00;measure;34,0;30,3;26,3;23,7;1,1;1,2;1,1;1,1;0,8;30,2;40,6;27,0;800,0;2020-08-16 09:44:50;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 11:50:00;measure;32,1;29,1;25,0;22,5;1,1;1,2;1,1;1,1;0,8;30,5;40,3;27,6;800,0;2020-08-16 09:49:50;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 11:55:00;measure;31,6;28,6;24,4;21,9;1,1;1,2;1,1;1,1;0,8;30,1;40,1;27,7;800,0;2020-08-16 09:54:50;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 12:00:00;measure;30,8;28,0;23,6;21,3;1,1;1,2;1,1;1,1;0,8;30,2;39,9;28,4;800,0;2020-08-16 09:59:51;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 12:05:00;measure;31,0;27,4;23,4;21,1;1,1;1,2;1,1;1,1;0,8;30,1;39,6;28,7;800,0;2020-08-16 10:04:51;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 12:10:00;measure;29,7;26,6;22,7;20,6;1,1;1,2;1,1;1,1;0,8;30,2;39,5;28,8;800,0;2020-08-16 10:09:51;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 12:15:00;measure;28,9;25,7;22,3;20,2;1,1;1,2;1,1;1,1;0,8;29,8;39,2;28,7;800,0;2020-08-16 10:14:51;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 12:20:00;measure;27,3;25,0;21,5;19,4;1,1;1,2;1,1;1,1;0,8;29,9;39,1;28,6;800,0;2020-08-16 10:19:51;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 12:25:00;measure;26,9;24,4;21,1;18,9;1,1;1,2;1,1;1,1;0,8;30,1;39,0;28,9;800,0;2020-08-16 10:24:52;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 12:30:00;measure;26,4;23,6;20,3;18,2;1,1;1,2;1,1;1,1;0,8;29,8;38,9;28,8;800,0;2020-08-16 10:29:52;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 12:35:00;measure;25,9;23,1;19,8;17,7;1,1;1,2;1,1;1,1;0,8;29,8;38,7;29,1;800,0;2020-08-16 10:34:52;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 12:40:00;measure;25,3;22,4;19,3;17,3;1,1;1,2;1,1;1,1;0,8;30,1;38,6;29,2;800,0;2020-08-16 10:39:52;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 12:45:00;measure;24,5;21,8;18,8;16,8;1,1;1,2;1,1;1,1;0,8;30,4;38,6;29,5;800,0;2020-08-16 10:44:52;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 12:50:00;measure;24,3;21,3;18,4;16,5;1,1;1,2;1,1;1,1;0,8;30,7;38,6;29,6;800,0;2020-08-16 10:49:53;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 12:55:00;measure;24,0;21,3;18,4;16,5;1,1;1,2;1,1;1,1;0,8;30,5;38,7;29,2;800,0;2020-08-16 10:54:53;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 13:00:00;measure;23,8;21,4;18,5;16,7;1,1;1,2;1,1;1,1;0,8;30,1;38,6;28,9;800,0;2020-08-16 10:59:53;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 13:05:00;measure;24,0;21,6;18,6;17,0;1,1;1,2;1,1;1,1;0,8;30,1;38,6;29,2;800,0;2020-08-16 11:04:53;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 13:10:00;measure;23,6;21,7;18,6;17,0;1,1;1,2;1,1;1,1;0,8;30,4;38,6;29,0;800,0;2020-08-16 11:09:53;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 13:15:00;measure;24,0;21,7;18,4;16,9;1,1;1,2;1,1;1,1;0,8;30,6;38,6;28,6;800,0;2020-08-16 11:14:54;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 13:20:00;measure;23,6;21,8;18,3;16,8;1,1;1,2;1,1;1,1;0,8;30,3;38,6;28,3;800,0;2020-08-16 11:19:54;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 13:25:00;measure;23,4;21,5;18,3;16,7;1,1;1,2;1,1;1,1;0,8;30,5;38,6;28,4;800,0;2020-08-16 11:24:54;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 13:30:00;measure;22,7;21,0;17,9;16,3;1,1;1,2;1,1;1,1;0,8;30,5;38,6;28,8;800,0;2020-08-16 11:29:54;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 13:35:00;measure;23,1;20,9;18,2;16,5;1,1;1,2;1,1;1,1;0,8;30,4;38,6;28,6;800,0;2020-08-16 11:34:54;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 13:40:00;measure;23,2;20,8;18,1;16,5;1,1;1,2;1,1;1,1;0,8;30,9;38,7;28,2;800,0;2020-08-16 11:39:55;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 13:45:00;measure;23,4;21,2;18,8;17,0;1,1;1,2;1,1;1,1;0,8;30,9;38,7;28,5;800,0;2020-08-16 11:44:55;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 13:50:00;measure;23,6;21,7;19,0;17,1;1,1;1,2;1,1;1,1;0,8;31,2;38,8;28,7;800,0;2020-08-16 11:49:55;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 13:55:00;measure;24,5;22,4;19,2;17,5;1,1;1,2;1,1;1,1;0,8;31,7;38,9;28,6;800,0;2020-08-16 11:54:55;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 14:00:00;measure;24,8;22,2;18,7;17,2;1,1;1,2;1,1;1,1;0,8;32,0;39,1;28,5;800,1;2020-08-16 11:59:55;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 14:05:00;measure;24,7;21,9;18,7;17,4;1,1;1,2;1,1;1,1;0,8;31,9;39,3;28,2;800,1;2020-08-16 12:04:56;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 14:10:00;measure;25,2;22,4;19,2;17,7;1,1;1,2;1,1;1,1;0,8;31,8;39,5;27,5;800,1;2020-08-16 12:09:56;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 14:15:00;measure;26,2;23,1;19,9;18,1;1,1;1,2;1,1;1,1;0,8;32,2;39,7;27,5;800,0;2020-08-16 12:14:56;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 14:20:00;measure;26,8;23,6;20,2;18,3;1,1;1,2;1,1;1,1;0,8;32,3;39,8;27,1;800,0;2020-08-16 12:19:56;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 14:25:00;measure;26,5;23,6;20,3;18,3;1,1;1,2;1,1;1,1;0,8;33,5;40,0;27,4;800,3;2020-08-16 12:24:56;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 14:30:00;measure;26,9;24,2;21,1;18,9;1,1;1,2;1,1;1,1;0,8;33,7;40,3;27,6;800,6;2020-08-16 12:29:57;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 14:35:00;measure;27,8;25,2;22,0;19,8;1,1;1,2;1,1;1,1;0,8;34,1;40,7;27,0;800,9;2020-08-16 12:34:57;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 14:40:00;measure;29,3;26,1;22,8;20,6;1,1;1,2;1,1;1,1;0,8;34,0;41,1;27,1;800,7;2020-08-16 12:39:57;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 14:45:00;measure;31,0;27,3;23,6;21,4;1,1;1,2;1,1;1,1;0,8;34,6;41,7;25,7;800,5;2020-08-16 12:44:57;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 14:50:00;measure;31,8;28,0;24,1;21,7;1,1;1,2;1,1;1,1;0,8;34,4;42,0;25,5;800,3;2020-08-16 12:49:58;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 14:55:00;measure;32,8;28,8;24,8;22,2;1,1;1,2;1,1;1,1;0,8;34,4;42,5;25,1;800,1;2020-08-16 12:54:58;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 15:00:00;measure;33,7;30,0;25,7;23,1;1,1;1,2;1,1;1,1;0,8;33,6;42,9;23,9;800,1;2020-08-16 12:59:58;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 15:05:00;measure;35,1;31,2;26,7;23,8;1,1;1,2;1,1;1,1;0,8;33,9;42,9;24,0;800,0;2020-08-16 13:04:59;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 15:10:00;measure;36,0;32,4;27,6;24,6;1,1;1,2;1,1;1,1;0,8;33,6;42,8;24,0;800,0;2020-08-16 13:09:59;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 15:15:00;measure;36,8;33,0;28,0;25,1;1,1;1,2;1,1;1,1;0,8;32,7;42,6;23,8;800,0;2020-08-16 13:14:59;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 15:20:00;measure;36,7;32,5;28,0;25,0;1,1;1,2;1,1;1,1;0,8;32,6;42,4;24,0;800,0;2020-08-16 13:19:59;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 15:25:00;measure;36,6;32,3;27,5;24,8;1,1;1,2;1,1;1,1;0,8;32,2;42,1;23,8;800,0;2020-08-16 13:24:00;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 15:30:00;measure;36,4;31,7;26,9;24,3;1,1;1,2;1,1;1,1;0,8;32,3;41,8;24,1;800,0;2020-08-16 13:29:00;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 15:35:00;measure;35,2;31,1;26,1;23,6;1,1;1,2;1,1;1,1;0,8;32,1;41,6;24,3;800,0;2020-08-16 13:34:00;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 15:40:00;measure;34,0;30,0;25,6;23,2;1,1;1,2;1,1;1,1;0,8;32,1;41,4;24,4;800,0;2020-08-16 13:39:00;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 15:45:00;measure;33,2;29,6;25,1;22,4;1,1;1,2;1,1;1,1;0,8;32,3;41,2;24,6;800,0;2020-08-16 13:44:00;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 15:50:00;measure;32,0;28,6;24,5;21,9;1,1;1,2;1,1;1,1;0,8;31,9;41,0;24,8;800,0;2020-08-16 13:49:01;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 15:55:00;measure;31,3;28,2;24,0;21,3;1,1;1,2;1,1;1,1;0,8;31,5;40,8;25,1;800,0;2020-08-16 13:54:01;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 16:00:00;measure;30,6;27,4;23,6;21,1;1,1;1,2;1,1;1,1;0,8;31,8;40,7;25,3;800,0;2020-08-16 13:59:01;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 16:05:00;measure;30,9;27,3;22,9;20,7;1,1;1,2;1,1;1,1;0,8;31,9;40,5;25,5;800,0;2020-08-16 14:04:01;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 16:10:00;measure;30,1;26,5;22,2;20,0;1,1;1,2;1,1;1,1;0,8;31,6;40,5;25,3;800,0;2020-08-16 14:09:01;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 16:15:00;measure;29,1;26,0;21,5;19,3;1,1;1,2;1,1;1,1;0,8;31,6;40,4;25,2;800,0;2020-08-16 14:14:02;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 16:20:00;measure;28,6;25,4;21,4;19,0;1,1;1,2;1,1;1,1;0,8;31,5;40,2;25,5;800,0;2020-08-16 14:19:02;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 16:25:00;measure;28,2;25,0;21,2;19,1;1,1;1,2;1,1;1,1;0,8;31,7;40,1;25,2;800,0;2020-08-16 14:24:02;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 16:30:00;measure;27,9;24,8;21,2;19,1;1,1;1,2;1,1;1,1;0,8;31,6;40,0;25,1;800,0;2020-08-16 14:29:02;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 16:35:00;measure;26,5;24,1;20,7;18,7;1,1;1,2;1,1;1,1;0,8;31,6;40,0;25,2;800,0;2020-08-16 14:34:02;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 16:40:00;measure;26,5;24,1;20,5;18,4;1,1;1,2;1,1;1,1;0,8;31,9;39,9;24,8;800,0;2020-08-16 14:39:03;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 16:45:00;measure;25,5;23,1;19,8;17,9;1,1;1,2;1,1;1,1;0,8;31,7;39,8;25,2;800,0;2020-08-16 14:44:03;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 16:50:00;measure;25,2;22,8;19,4;17,6;1,1;1,2;1,1;1,1;0,8;31,6;39,8;25,6;800,0;2020-08-16 14:49:03;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 16:55:00;measure;25,0;22,5;19,2;17,5;1,1;1,2;1,1;1,1;0,8;32,0;39,8;25,1;800,0;2020-08-16 14:54:03;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 17:00:00;measure;25,2;22,5;19,4;17,7;1,1;1,2;1,1;1,1;0,8;31,7;39,8;25,5;800,0;2020-08-16 14:59:03;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 17:05:00;measure;25,5;22,6;19,4;17,8;1,1;1,2;1,1;1,1;0,8;31,5;39,7;24,8;800,0;2020-08-16 15:04:04;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
2020-08-16 17:10:00;measure;25,0;22,4;19,1;17,5;1,1;1,2;1,1;1,1;0,8;31,6;39,7;25,0;800,0;2020-08-16 15:09:04;E10,863656;N48,357423;H500,0;SN17024;300;SW V8-8 (2020-05-06);1;2020-08-11 23:35
