***begin of header***
date&time [local time];date&time [UTC];longitude [°];lattitude [°];height [m];PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,25 µm;0,28 µm;0,30 µm;0,35 µm;0,40 µm;0,45 µm;0,50 µm;0,58 µm;0,65 µm;0,70 µm;0,80 µm;1,00 µm;1,30 µm;1,60 µm;2,00 µm;2,50 µm;3,00 µm;3,50 µm;4,00 µm;5,00 µm;6,50 µm;7,50 µm;8,50 µm;10,00 µm;12,50 µm;15,00 µm;17,50 µm;20,00 µm;25,00 µm;30,00 µm;32,00 µm;Temp. [°C]; humidity [%rH]; pressure [hPa];serial-No;software-version
2020-08-17 07:03:03;2020-08-17 05:02:58;E10,907725;N48,358377;H574,2;4,2;3,9;3,6;2,9;14481;7436;4528;2715;896;267;355;138;61;69;55;43;18;25;26;14;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;18,0;80,5;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 07:08:03;2020-08-17 05:07:58;E10,907970;N48,358437;H591,2;4,4;3,8;3,4;2,7;14106;7277;4354;2462;790;219;292;140;54;72;43;39;15;15;29;15;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;18,0;80,3;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 07:13:03;2020-08-17 05:12:59;E10,907857;N48,358325;H569,4;3,9;3,6;3,2;2,7;13624;6791;4172;2480;710;229;303;139;52;56;52;41;15;16;21;13;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;18,2;79,5;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 07:18:03;2020-08-17 05:17:59;E10,907673;N48,358172;H566,3;4,0;3,6;3,3;2,6;13215;6655;3990;2229;691;204;297;112;44;48;47;50;18;26;23;13;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;18,2;79,5;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 07:23:03;2020-08-17 05:22:59;E10,907055;N48,357967;H493,9;4,6;3,4;3,1;2,5;12897;6560;3901;2233;723;192;268;114;50;50;56;42;29;19;19;11;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;18,2;79,3;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 07:28:04;2020-08-17 05:27:59;E10,906922;N48,357985;H482,4;4,3;3,7;3,3;2,5;12937;6407;3823;2220;677;197;283;121;49;53;56;38;14;21;33;15;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;18,2;79,1;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 07:33:04;2020-08-17 05:32:59;E10,907268;N48,358080;H507,1;3,5;3,2;2,9;2,4;12107;6169;3573;2078;634;169;233;109;55;49;45;46;15;18;21;11;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;18,2;78,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 07:38:04;2020-08-17 05:37:59;E10,906780;N48,357925;H472,4;4,6;3,3;3,0;2,5;12783;6401;3841;2213;695;201;245;122;51;53;45;35;14;14;18;8;2;2;1;1;0;0;0;1;0;0;0;0;0;0;0;18,4;79,1;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 07:43:04;2020-08-17 05:42:59;E10,906753;N48,357918;H473,3;4,0;3,6;3,1;2,4;12266;6194;3701;2102;639;204;269;118;56;63;54;36;20;25;24;14;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;18,4;78,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 07:48:04;2020-08-17 05:47:59;E10,907738;N48,357988;H530,8;4,7;3,6;3,2;2,4;12061;6152;3596;2245;593;203;272;101;49;72;66;36;20;27;30;17;2;3;1;0;0;0;1;0;0;0;0;0;0;0;0;18,4;78,5;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 07:53:04;2020-08-17 05:52:59;E10,907915;N48,358270;H540,6;4,0;3,6;3,2;2,3;11940;5992;3607;2031;653;173;263;118;41;66;56;36;16;21;34;17;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;18,4;78,5;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 07:58:04;2020-08-17 05:57:59;E10,908013;N48,357992;H533,5;4,6;3,7;3,3;2,6;13237;6739;4247;2260;683;193;259;120;41;62;49;35;18;20;24;16;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;18,2;79,1;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 08:03:04;2020-08-17 06:02:59;E10,907927;N48,357995;H526,8;5,4;3,9;3,4;2,5;12682;6417;3948;2153;699;207;276;115;61;65;53;43;20;25;35;19;4;1;2;0;1;0;1;0;0;0;0;0;0;0;0;18,4;78,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 08:08:04;2020-08-17 06:08:00;E10,908013;N48,357993;H524,8;5,7;4,0;3,3;2,5;12322;6399;3790;2222;644;241;276;138;35;77;62;50;21;35;26;12;3;3;4;3;0;0;1;0;0;0;0;0;0;0;0;18,4;78,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 08:13:04;2020-08-17 06:13:00;E10,908128;N48,358022;H526,8;3,4;3,2;2,8;2,3;11749;6008;3725;2047;686;183;291;126;52;51;52;45;16;16;19;8;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;18,4;78,5;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 08:18:04;2020-08-17 06:18:00;E10,907100;N48,358062;H492,7;6,3;4,0;3,4;2,7;13484;7097;4216;2486;790;237;331;143;65;68;53;40;18;28;26;13;3;4;2;2;0;1;0;1;0;0;0;0;0;0;0;18,4;78,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 08:23:04;2020-08-17 06:23:00;E10,907393;N48,358027;H490,2;4,8;3,9;3,3;2,5;12628;6507;3740;2241;707;196;276;138;60;65;67;40;19;20;32;12;5;1;4;1;1;0;0;0;0;0;0;0;0;0;0;18,4;78,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-17 08:28:04;2020-08-17 06:28:00;E10,908165;N48,358087;H496,6;4,8;3,5;3,1;2,4;12486;6212;3710;2069;640;208;282;145;53;66;53;36;19;14;23;13;3;2;2;1;0;0;1;0;0;0;0;0;0;0;0;18,4;78,7;NA;7H180002;SW V7-0 (2020-04-06)
