***begin of header***
date&time [local time];date&time [UTC];longitude [°];lattitude [°];height [m];PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];0,25 µm;0,28 µm;0,30 µm;0,35 µm;0,40 µm;0,45 µm;0,50 µm;0,58 µm;0,65 µm;0,70 µm;0,80 µm;1,00 µm;1,30 µm;1,60 µm;2,00 µm;2,50 µm;3,00 µm;3,50 µm;4,00 µm;5,00 µm;6,50 µm;7,50 µm;8,50 µm;10,00 µm;12,50 µm;15,00 µm;17,50 µm;20,00 µm;25,00 µm;30,00 µm;32,00 µm;Temp. [°C]; humidity [%rH]; pressure [hPa];serial-No;software-version
2020-08-16 02:32:37;2020-08-16 00:32:36;E10,907013;N48,357938;H480,8;17,1;16,5;16,1;15,2;70701;51678;40064;29619;8637;2011;1799;358;93;114;64;67;32;23;37;16;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;18,2;90,0;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 02:37:37;2020-08-16 00:37:36;E10,907393;N48,357732;H475,2;16,8;16,5;16,2;15,3;71177;52678;40557;30361;8633;2099;1840;372;87;102;84;55;31;31;33;13;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;18,2;89,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 02:42:37;2020-08-16 00:42:36;E10,907043;N48,357912;H482,5;16,8;16,6;16,3;15,5;71889;53491;42395;30605;8780;2153;1905;366;109;93;87;56;43;24;33;9;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;18,2;90,0;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 02:47:37;2020-08-16 00:47:36;E10,906960;N48,357958;H486,4;17,4;17,0;16,6;15,7;72833;53080;41757;31019;8911;2187;1875;379;109;111;85;64;29;35;37;14;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;18,0;90,0;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 02:52:37;2020-08-16 00:52:36;E10,907092;N48,357867;H485,3;17,8;17,1;16,8;16,1;74518;54683;43089;32072;9514;2229;1989;374;101;107;78;67;28;34;21;11;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;18,0;90,2;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 02:57:37;2020-08-16 00:57:36;E10,906980;N48,357945;H484,4;17,4;17,2;16,8;15,8;73079;54590;42331;31290;9138;2162;1982;366;112;99;73;65;32;27;38;20;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;17,8;90,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 03:02:37;2020-08-16 01:02:36;E10,906977;N48,357950;H489,2;19,1;17,8;17,4;16,5;75740;56530;44456;33554;9922;2344;2048;395;113;101;78;64;41;34;29;15;2;0;2;1;0;0;1;0;0;0;0;0;0;0;0;17,8;91,2;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 03:07:37;2020-08-16 01:07:36;E10,907002;N48,357975;H499,9;18,1;17,6;17,3;16,5;76039;56640;44157;32914;9904;2337;2097;411;132;117;69;72;22;36;30;9;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;17,8;91,2;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 03:12:37;2020-08-16 01:12:36;E10,907013;N48,357967;H501,5;17,7;17,5;17,3;16,6;76491;56214;44190;33060;9900;2288;2158;432;121;105;75;62;22;36;18;12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;17,6;91,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 03:17:38;2020-08-16 01:17:36;E10,906978;N48,357985;H501,0;17,6;17,3;16,9;16,0;74286;54565;42639;31665;9357;2266;1972;366;102;115;55;59;34;36;33;13;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;17,6;91,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 03:22:38;2020-08-16 01:22:36;E10,906963;N48,358003;H500,2;17,3;16,8;16,6;15,9;73726;53970;42519;31830;9230;2287;1934;378;96;126;73;57;26;35;21;6;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;17,6;92,0;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 03:27:38;2020-08-16 01:27:37;E10,906947;N48,358033;H501,9;17,2;17,0;16,6;15,7;72671;53461;42600;31558;9036;2218;1926;407;109;106;71;43;22;35;37;16;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;17,6;92,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 03:32:38;2020-08-16 01:32:37;E10,906955;N48,358088;H506,5;17,2;16,9;16,5;15,7;72472;53964;42730;31540;9354;2270;1875;386;103;132;83;54;27;29;31;14;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;17,6;92,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 03:37:38;2020-08-16 01:37:37;E10,906913;N48,358123;H503,7;17,0;16,8;16,4;15,6;72235;53739;42092;31395;9101;2199;1848;368;111;112;90;66;29;23;32;11;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;17,6;92,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 03:42:38;2020-08-16 01:42:37;E10,906970;N48,358105;H502,7;16,8;16,6;16,3;15,4;71415;53247;41616;30384;8875;2161;1804;370;94;120;71;60;37;38;24;15;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;17,4;92,2;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 03:47:38;2020-08-16 01:47:37;E10,906947;N48,358107;H501,3;17,0;16,7;16,3;15,4;71748;52738;41340;30220;8927;2123;1817;361;102;109;78;58;20;29;32;17;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;17,4;92,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 03:52:38;2020-08-16 01:52:37;E10,906943;N48,358088;H497,7;17,2;17,0;16,6;15,6;72216;53198;41909;30702;8908;2104;1826;389;111;112;76;66;33;25;43;18;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;17,6;92,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 03:57:38;2020-08-16 01:57:37;E10,906987;N48,358068;H498,6;16,8;16,5;16,2;15,5;71984;53241;41460;30554;8983;2166;1862;358;88;106;60;60;36;28;22;10;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;17,6;92,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 04:02:38;2020-08-16 02:02:37;E10,907012;N48,358030;H497,2;17,5;16,7;16,3;15,5;71688;53632;41979;30914;8948;2165;1872;362;100;121;79;67;37;28;26;14;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;17,6;92,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 04:07:38;2020-08-16 02:07:37;E10,907012;N48,358015;H495,1;17,3;17,0;16,5;15,6;72172;53580;41797;30877;8907;2151;1897;346;113;105;90;53;25;35;35;19;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;17,6;91,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 04:12:38;2020-08-16 02:12:37;E10,906975;N48,357977;H486,9;17,1;16,9;16,6;15,8;72891;54383;43070;31181;9171;2258;1769;381;101;97;81;52;32;45;26;12;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;17,6;91,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 04:17:38;2020-08-16 02:17:37;E10,907008;N48,358157;H502,4;17,3;17,1;16,8;15,9;73601;54966;42843;32123;9241;2302;1834;375;105;119;75;72;23;24;35;13;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;17,6;91,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 04:22:38;2020-08-16 02:22:37;E10,906927;N48,358007;H484,2;17,6;17,2;16,8;16,0;73776;55035;43414;32131;9341;2317;2003;390;85;97;85;55;25;42;29;12;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;17,4;92,2;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 04:27:38;2020-08-16 02:27:38;E10,906917;N48,357948;H492,1;17,6;17,5;17,1;16,3;74359;56080;44624;33448;9901;2381;2033;371;105;106;81;64;30;30;32;16;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;17,4;92,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 04:32:39;2020-08-16 02:32:38;E10,906923;N48,357972;H485,4;17,4;17,3;17,0;16,2;73414;56578;45144;33931;10103;2470;2089;377;115;108;84;62;37;35;24;10;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;17,4;92,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 04:37:39;2020-08-16 02:37:38;E10,906952;N48,357992;H484,3;18,0;17,6;17,2;16,4;74406;56237;44929;34098;9994;2532;2192;400;108;132;82;73;27;35;28;14;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;17,4;92,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 04:42:39;2020-08-16 02:42:38;E10,906903;N48,357967;H485,0;17,9;17,6;17,2;16,4;74500;56172;45456;34429;9999;2558;2170;399;105;108;79;57;24;35;31;11;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;17,2;92,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 04:47:39;2020-08-16 02:47:38;E10,906978;N48,357985;H496,0;18,4;18,0;17,5;16,5;74328;56372;45322;34700;10317;2612;2164;424;99;103;87;61;35;32;38;19;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;17,2;92,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 04:52:39;2020-08-16 02:52:38;E10,906937;N48,357955;H481,8;17,8;17,5;17,1;16,3;73533;55635;44288;34324;10223;2551;2199;438;111;122;69;56;22;38;31;13;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;17,0;92,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 04:57:39;2020-08-16 02:57:38;E10,906973;N48,357973;H490,3;18,1;17,6;17,2;16,4;73850;56233;45225;35324;10406;2596;2156;397;106;95;64;46;28;28;32;14;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;17,0;92,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 05:02:39;2020-08-16 03:02:38;E10,906940;N48,357907;H478,5;18,7;18,3;17,9;17,0;75616;58051;47451;37034;11284;2764;2423;436;121;110;74;68;30;34;40;12;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;17,0;93,0;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 05:07:39;2020-08-16 03:07:38;E10,906967;N48,357997;H490,1;18,6;18,5;18,1;17,3;76996;58364;48492;38312;11680;2900;2512;404;91;112;74;64;23;31;31;12;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;16,8;93,0;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 05:12:39;2020-08-16 03:12:38;E10,906965;N48,358003;H486,7;19,2;19,0;18,7;17,8;78601;60143;49598;39107;12060;3014;2635;470;90;113;76;76;31;36;32;13;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;16,8;93,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 05:17:39;2020-08-16 03:17:38;E10,906998;N48,358017;H494,7;18,7;18,4;18,0;17,0;76885;57943;46459;35414;10622;2591;2303;399;100;119;70;71;31;24;43;20;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;16,6;93,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 05:22:39;2020-08-16 03:22:38;E10,906985;N48,358033;H488,7;18,2;17,2;16,7;15,7;73102;54001;41497;30874;9031;2234;1864;378;96;92;81;70;36;25;42;15;4;1;1;1;0;1;0;0;0;0;1;0;0;0;0;16,4;93,4;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 05:27:39;2020-08-16 03:27:38;E10,906975;N48,358030;H488,1;18,5;17,0;16,6;15,6;72723;53604;41211;30073;8915;2136;1840;339;90;94;85;57;27;33;41;18;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;16,4;93,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 05:32:39;2020-08-16 03:32:39;E10,906973;N48,358017;H487,5;16,6;16,2;15,7;14,8;69699;50899;38303;27735;8072;1939;1644;347;110;94;71;56;17;44;35;15;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;16,2;93,6;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 05:37:40;2020-08-16 03:37:39;E10,906922;N48,358035;H488,0;17,1;16,4;16,0;15,0;70982;51450;39088;28180;8093;2043;1691;358;106;116;79;53;28;32;34;17;3;1;2;0;1;0;0;0;0;0;0;0;0;0;0;16,2;93,8;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 05:42:40;2020-08-16 03:42:39;E10,906918;N48,358040;H488,0;17,6;17,1;16,6;15,6;73010;53597;40732;29803;8906;2119;1815;379;105;85;77;65;38;35;37;19;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;16,1;93,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 05:47:40;2020-08-16 03:47:39;E10,906922;N48,358037;H487,4;19,8;18,4;17,9;16,9;79826;58543;43430;31111;9182;2230;1997;427;124;108;79;69;36;34;33;17;4;1;2;1;0;0;0;1;0;0;0;0;0;0;0;16,1;94,1;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 05:52:40;2020-08-16 03:52:39;E10,906918;N48,358010;H485,3;19,4;18,7;18,2;17,2;80255;59124;44545;32615;9742;2576;2142;432;118;123;71;52;27;37;34;20;2;3;2;0;1;0;0;0;0;0;0;0;0;0;0;16,1;94,3;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 05:57:40;2020-08-16 03:57:39;E10,906915;N48,358007;H485,2;19,8;18,7;18,2;17,2;78298;59187;45940;34888;10731;2708;2454;427;118;118;72;54;39;37;34;18;3;2;1;0;0;0;1;0;0;0;0;0;0;0;0;16,2;94,5;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 06:02:40;2020-08-16 04:02:39;E10,906910;N48,357992;H484,8;18,8;18,5;18,1;17,3;77948;58517;46887;36674;11112;2899;2669;441;98;100;85;50;24;26;32;13;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;16,1;94,5;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 06:07:40;2020-08-16 04:07:39;E10,906913;N48,357995;H483,4;19,1;18,8;18,4;17,5;77553;58465;48573;38058;11873;3119;2670;493;115;111;64;61;20;41;34;16;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;16,1;94,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 06:12:40;2020-08-16 04:12:39;E10,906922;N48,358008;H485,8;19,7;19,0;18,6;17,7;77450;59332;49138;39460;12322;3177;2854;509;125;100;72;62;28;27;36;19;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;16,2;94,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 06:17:40;2020-08-16 04:17:39;E10,906907;N48,357993;H486,7;19,2;18,8;18,4;17,6;76725;59180;48927;39772;12680;3372;3035;512;128;124;55;44;31;43;27;8;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;16,1;94,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 06:22:40;2020-08-16 04:22:39;E10,906912;N48,357985;H486,6;19,4;18,8;18,3;17,3;77265;58322;47130;36709;11535;3096;2693;491;113;88;70;45;32;30;41;20;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;16,2;95,1;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 06:27:40;2020-08-16 04:27:39;E10,906923;N48,357980;H486,8;18,7;18,5;18,1;17,2;77586;58435;46190;35879;11228;2915;2545;450;96;109;72;77;30;36;29;15;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;16,1;95,1;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 06:32:41;2020-08-16 04:32:39;E10,906930;N48,357977;H487,3;19,0;18,2;17,9;17,1;77762;58294;45634;34861;10820;2762;2476;454;99;114;80;60;24;26;31;14;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;16,1;94,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 06:37:41;2020-08-16 04:37:40;E10,906938;N48,357968;H487,5;18,1;17,8;17,5;16,7;77143;56873;43642;32647;9839;2503;2293;407;111;102;69;53;25;28;31;13;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;16,1;94,9;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 06:42:41;2020-08-16 04:42:40;E10,906962;N48,357980;H487,6;19,5;19,0;18,5;17,5;80252;59719;45843;34502;10619;2765;2485;439;106;102;78;58;37;35;42;17;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;15,9;94,7;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 06:47:41;2020-08-16 04:47:40;E10,906980;N48,357975;H488,1;19,4;19,2;18,8;17,8;81380;60676;47303;35581;11236;2859;2633;468;105;103;90;57;29;38;33;15;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;15,9;95,1;NA;7H180002;SW V7-0 (2020-04-06)
2020-08-16 06:52:41;2020-08-16 04:52:40;E10,906977;N48,357982;H488,9;19,5;19,1;18,7;17,8;80916;60524;48011;36068;11313;2971;2641;512;120;108;79;64;22;28;31;16;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;15,9;95,1;NA;7H180002;SW V7-0 (2020-04-06)
