
***begin of header***
date&time [local time];type;PM10 [ug/m3];PM4 [ug/m3];PM2.5 [ug/m3];PM1 [ug/m3];CalPM10;CalPM4;CalPM2.5;CalPM1;T-fact;T-out [°C];T-aerosol[°C];rH [%];status;date&time [UTC];longitude;lattitude;height [m];serial-no;time-resolution;software-version;cell-no;last calibration [local time]
2020-08-17 08:35:00;measure;2,4;1,7;1,7;1,7;1,0;0,8;0,8;0,9;1,8;20,0;28,8;45,7;0,0;2020-08-17 06:34:58;E10,897505;N48,336107;H466,6;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:40:00;measure;3,1;1,9;1,6;1,4;1,0;0,8;0,8;0,9;1,8;19,7;28,8;45,7;0,0;2020-08-17 06:39:58;E10,897497;N48,336032;H490,0;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:45:00;measure;2,0;1,2;1,1;1,1;1,0;0,8;0,8;0,9;1,8;19,9;28,8;46,0;0,0;2020-08-17 06:44:58;E10,897588;N48,335852;H495,6;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:50:00;measure;3,1;1,8;1,2;1,1;1,0;0,8;0,8;0,9;1,8;20,0;28,8;46,2;0,0;2020-08-17 06:49:58;E10,897520;N48,336120;H482,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 08:55:00;measure;2,3;1,4;1,0;0,9;1,0;0,8;0,8;0,9;1,8;19,5;28,7;45,5;0,0;2020-08-17 06:54:58;E10,897500;N48,336347;H495,6;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:00:00;measure;2,2;1,5;0,9;0,9;1,0;0,8;0,8;0,9;1,8;19,5;28,7;46,1;0,0;2020-08-17 06:59:58;E10,897503;N48,336145;H504,9;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:05:00;measure;1,6;0,8;0,7;0,5;1,0;0,8;0,8;0,9;1,8;19,3;28,6;47,3;0,0;2020-08-17 07:04:58;E10,897610;N48,336227;H500,9;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:10:00;measure;1,7;1,2;0,8;0,7;1,0;0,8;0,8;0,9;1,8;18,8;28,3;48,9;0,0;2020-08-17 07:09:58;E10,897613;N48,335885;H510,6;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:15:00;measure;1,8;1,2;0,8;0,7;1,0;0,8;0,8;0,9;1,8;18,4;28,0;50,0;0,0;2020-08-17 07:14:58;E10,897607;N48,336227;H497,0;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:20:00;measure;0,3;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;18,5;27,7;52,0;0,0;2020-08-17 07:19:59;E10,897560;N48,336677;H493,7;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:25:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,0;27,5;52,4;0,0;2020-08-17 07:24:59;E10,897638;N48,336578;H486,1;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:30:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;18,9;27,4;53,1;0,0;2020-08-17 07:29:59;E10,897675;N48,337063;H455,2;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:35:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;18,8;27,2;53,0;0,0;2020-08-17 07:34:59;E10,897490;N48,336588;H495,4;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:40:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,0;27,2;54,6;0,0;2020-08-17 07:39:59;E10,897638;N48,337933;H492,3;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:45:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,0;27,1;53,6;0,0;2020-08-17 07:44:59;E10,897742;N48,338203;H484,2;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:50:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,2;27,1;54,6;0,0;2020-08-17 07:49:59;E10,897142;N48,333503;H544,3;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 09:55:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,4;27,2;55,4;0,0;2020-08-17 07:54:59;E10,897195;N48,334863;H522,4;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
2020-08-17 10:00:00;measure;0,0;0,0;0,0;0,0;1,0;0,8;0,8;0,9;1,8;19,3;27,2;55,1;0,0;2020-08-17 07:59:59;E10,897470;N48,335938;H517,5;SN17018;300;SW V8-8 (2020-05-06);1;2020-08-11 23:31
